type_habit,prix,image_lien,quartier,region
Vêtements,10000,https://images.coinafrique.com/thumb_765642_uploaded_image1_1563665910.22.png,Dakar, Sénégal
Djellaba,10000,https://images.coinafrique.com/thumb_765637_uploaded_image1_1563665776.21.png,Dakar, Sénégal
Robeavec,10000,https://images.coinafrique.com/thumb_760606_uploaded_image1_1563527782.19.png,Dakar Plateau, Dakar
Ensemblechicpour,10000,https://images.coinafrique.com/thumb_760600_uploaded_image1_1563527705.83.png,Ouakam, Dakar
Ensemble,8000,https://images.coinafrique.com/thumb_760599_uploaded_image1_1563527651.42.png,Dakar Plateau, Dakar
Robeavecpetite,12000,https://images.coinafrique.com/thumb_760597_uploaded_image1_1563527596.64.png,Ouakam, Dakar
Robe,10000,https://images.coinafrique.com/thumb_760595_uploaded_image1_1563527531.24.png,Dakar Plateau, Dakar
Joggings,3000,https://images.coinafrique.com/thumb_760586_uploaded_image1_1563527322.48.png,Dakar Plateau, Dakar
Robestoutemimipour,10000,https://images.coinafrique.com/thumb_afrikannonce_1011525_uploaded_image1_1569956572.46.jpg,Sénégal,
Robebrodée,12000,https://images.coinafrique.com/thumb_afrikannonce_1011523_uploaded_image1_1569956567.47.jpg,Sénégal,
Joliesrobesen,8000,https://images.coinafrique.com/thumb_afrikannonce_1011524_uploaded_image1_1569956569.73.jpg,Sénégal,
Costume,20000,https://images.coinafrique.com/thumb_752448_uploaded_image1_1563350256.56.png,Médina, Dakar
Blouson,18000,https://images.coinafrique.com/thumb_752408_uploaded_image1_1563349196.32.png,Médina, Dakar
Robepour,35000,https://images.coinafrique.com/thumb_739801_uploaded_image1_1562946241.61.png,Dieuppeul-Derklé, Dakar
Couchesetvêtements,8000,https://images.coinafrique.com/thumb_735868_uploaded_image1_1562861740.96.png,Ngor, Dakar
Costume,20000,https://images.coinafrique.com/thumb_735207_uploaded_image1_1562852018.04.png,Médina, Dakar
Abayaenfant2ans-5,18000,https://images.coinafrique.com/thumb_727626_uploaded_image1_1562678215.71.png,Les Parcelles Assainies, Dakar
